pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,exprs-total-size,exprs-details,adheres,smt-result
299131767,CLIA_Track/fg_ninefuncs.sl,4786962,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.65,3600.01,285812.0,unsolved,correct,0,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1), n/a (not all solved),not-run
299131768,CLIA_Track/fg_ninefuncs.sl,4786962,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.026851,0.0266341,113120.0,correct,correct,31,(f1 3) (f2 6) (f3 6) (f4 6) (f5 6) (g1 1) (g2 1) (g3 1) (g4 1),true,sat
299131769,CLIA_Track/fg_ninefuncs.sl,4786962,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.026576,0.0262891,113120.0,correct,correct,31,(f1 3) (f2 6) (f3 6) (f4 6) (f5 6) (g1 1) (g2 1) (g3 1) (g4 1),true,sat
299131770,CLIA_Track/fg_ninefuncs.sl,4786962,DryadSynth,12292,autothreads,223920,complete,6.72843,2.88893,3.6044128E7,correct,correct,30,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6),true,sat
299131771,CLIA_Track/fg_ninefuncs.sl,4786962,DryadSynth,12292,default,223921,complete,2.18529,0.986789,3.5767592E7,correct,correct,30,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6),true,sat
299131772,CLIA_Track/fg_ninefuncs.sl,4786962,DryadSynth,12292,fallback,223922,complete,1.02051,0.512969,113120.0,correct,correct,30,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6),true,sat
299131773,CLIA_Track/fg_ninefuncs.sl,4786962,DryadSynth,12292,timeout_change,223923,complete,4.7573,1.08983,3.576808E7,correct,correct,30,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6),true,sat
299131774,CLIA_Track/fg_polynomial.sl,4786963,EUSolver,11893,default,219860,complete,0.651398,0.653073,327456.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131775,CLIA_Track/fg_polynomial.sl,4786963,EUSolver_new,11898,default,219869,complete,0.650338,0.650589,332340.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131776,CLIA_Track/fg_polynomial.sl,4786963,Euphony,11902,default,219874,complete,0.955576,0.956618,344012.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131777,CLIA_Track/fg_polynomial.sl,4786963,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.014282,0.013876,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131778,CLIA_Track/fg_polynomial.sl,4786963,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.015623,0.015494,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131779,CLIA_Track/fg_polynomial.sl,4786963,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.016087,0.016668,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131780,CLIA_Track/fg_polynomial.sl,4786963,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.016331,0.0163819,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131781,CLIA_Track/fg_polynomial.sl,4786963,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.022133,0.022726,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131782,CLIA_Track/fg_polynomial.sl,4786963,DryadSynth,12292,autothreads,223920,timeout (wallclock),10223.7,3600.06,9.3108672E7,unsolved,correct,0,(addExpr1 -1) (addExpr2 -1), n/a (not all solved),not-run
299131783,CLIA_Track/fg_polynomial.sl,4786963,DryadSynth,12292,default,223921,timeout (wallclock),12346.8,3600.08,9.3096384E7,unsolved,correct,0,(addExpr1 -1) (addExpr2 -1), n/a (not all solved),not-run
299131784,CLIA_Track/fg_polynomial.sl,4786963,DryadSynth,12292,fallback,223922,timeout (wallclock),4775.86,3600.02,4.2496792E7,unsolved,correct,0,(addExpr1 -1) (addExpr2 -1), n/a (not all solved),not-run
299131785,CLIA_Track/fg_polynomial.sl,4786963,DryadSynth,12292,timeout_change,223923,timeout (wallclock),12280.0,3600.08,9.2579016E7,unsolved,correct,0,(addExpr1 -1) (addExpr2 -1), n/a (not all solved),not-run
299131786,CLIA_Track/fg_polynomial1.sl,4786964,EUSolver,11893,default,219860,complete,0.648592,0.651327,327472.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131787,CLIA_Track/fg_polynomial1.sl,4786964,EUSolver_new,11898,default,219869,complete,0.644466,0.645558,327472.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131788,CLIA_Track/fg_polynomial1.sl,4786964,Euphony,11902,default,219874,complete,0.945596,0.952602,344312.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131789,CLIA_Track/fg_polynomial1.sl,4786964,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.010891,0.0109729,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131790,CLIA_Track/fg_polynomial1.sl,4786964,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.014004,0.013518,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131791,CLIA_Track/fg_polynomial1.sl,4786964,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.01294,0.0190681,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131792,CLIA_Track/fg_polynomial1.sl,4786964,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.014812,0.014871,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131793,CLIA_Track/fg_polynomial1.sl,4786964,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.020396,0.0198,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131794,CLIA_Track/fg_polynomial1.sl,4786964,DryadSynth,12292,autothreads,223920,complete,2.72053,1.52975,3.603498E7,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131795,CLIA_Track/fg_polynomial1.sl,4786964,DryadSynth,12292,default,223921,complete,1.06662,0.525763,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131796,CLIA_Track/fg_polynomial1.sl,4786964,DryadSynth,12292,fallback,223922,complete,0.593915,3.66222,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131797,CLIA_Track/fg_polynomial1.sl,4786964,DryadSynth,12292,timeout_change,223923,complete,0.957169,0.486607,113120.0,correct,correct,2,(addExpr1 1) (addExpr2 1),true,sat
299131798,CLIA_Track/fg_polynomial2.sl,4786965,EUSolver,11893,default,219860,complete,0.907232,0.907312,332692.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131799,CLIA_Track/fg_polynomial2.sl,4786965,EUSolver_new,11898,default,219869,complete,0.701076,0.712059,332688.0,correct,correct,4,(addExpr1 1) (addExpr2 3),true,sat
299131800,CLIA_Track/fg_polynomial2.sl,4786965,Euphony,11902,default,219874,complete,7.62103,7.62239,345044.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131801,CLIA_Track/fg_polynomial2.sl,4786965,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.044249,0.0434831,113120.0,correct,correct,4,(addExpr1 1) (addExpr2 3),true,sat
299131802,CLIA_Track/fg_polynomial2.sl,4786965,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.062703,0.062147,113120.0,correct,correct,4,(addExpr1 1) (addExpr2 3),true,sat
299131803,CLIA_Track/fg_polynomial2.sl,4786965,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.098084,0.104269,113120.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131804,CLIA_Track/fg_polynomial2.sl,4786965,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.09924,0.100517,113120.0,correct,correct,5,(addExpr1 4) (addExpr2 1),true,sat
299131805,CLIA_Track/fg_polynomial2.sl,4786965,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.104939,0.104066,113120.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131806,CLIA_Track/fg_polynomial2.sl,4786965,DryadSynth,12292,autothreads,223920,complete,3.24305,1.63073,3.603456E7,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131807,CLIA_Track/fg_polynomial2.sl,4786965,DryadSynth,12292,default,223921,complete,1.20623,0.587945,113120.0,correct,correct,5,(addExpr1 4) (addExpr2 1),true,sat
299131808,CLIA_Track/fg_polynomial2.sl,4786965,DryadSynth,12292,fallback,223922,complete,0.632933,0.393916,113120.0,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131809,CLIA_Track/fg_polynomial2.sl,4786965,DryadSynth,12292,timeout_change,223923,complete,1.28705,0.60309,113120.0,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131810,CLIA_Track/fg_polynomial3.sl,4786966,EUSolver,11893,default,219860,complete,1.01808,1.05132,332888.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131811,CLIA_Track/fg_polynomial3.sl,4786966,EUSolver_new,11898,default,219869,complete,1.0173,1.01842,332964.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131812,CLIA_Track/fg_polynomial3.sl,4786966,Euphony,11902,default,219874,complete,6.67453,6.67577,345416.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131813,CLIA_Track/fg_polynomial3.sl,4786966,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.062076,0.0618481,113120.0,correct,correct,4,(addExpr1 1) (addExpr2 3),true,sat
299131814,CLIA_Track/fg_polynomial3.sl,4786966,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.231491,0.230719,113120.0,correct,correct,6,(addExpr1 3) (addExpr2 3),true,sat
299131815,CLIA_Track/fg_polynomial3.sl,4786966,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.095193,0.0939131,113120.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131816,CLIA_Track/fg_polynomial3.sl,4786966,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.106465,0.106812,113120.0,correct,correct,5,(addExpr1 4) (addExpr2 1),true,sat
299131817,CLIA_Track/fg_polynomial3.sl,4786966,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.101129,0.100302,113120.0,correct,correct,4,(addExpr1 3) (addExpr2 1),true,sat
299131818,CLIA_Track/fg_polynomial3.sl,4786966,DryadSynth,12292,autothreads,223920,complete,2.58273,1.37483,3.6033724E7,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131819,CLIA_Track/fg_polynomial3.sl,4786966,DryadSynth,12292,default,223921,complete,1.02662,0.505938,113120.0,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131820,CLIA_Track/fg_polynomial3.sl,4786966,DryadSynth,12292,fallback,223922,complete,0.595081,0.423272,113120.0,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131821,CLIA_Track/fg_polynomial3.sl,4786966,DryadSynth,12292,timeout_change,223923,complete,1.0828,0.513087,113120.0,correct,correct,5,(addExpr1 1) (addExpr2 4),true,sat
299131822,CLIA_Track/fg_polynomial4.sl,4786967,EUSolver,11893,default,219860,complete,312.304,312.362,662772.0,correct,correct,8,(addExpr1 7) (addExpr2 1),true,sat
299131823,CLIA_Track/fg_polynomial4.sl,4786967,EUSolver_new,11898,default,219869,complete,306.775,306.807,332980.0,correct,correct,8,(addExpr1 7) (addExpr2 1),true,sat
299131824,CLIA_Track/fg_polynomial4.sl,4786967,Euphony,11902,default,219874,complete,829.787,829.849,967864.0,correct,correct,6,(addExpr1 5) (addExpr2 1),true,sat
299131825,CLIA_Track/fg_polynomial4.sl,4786967,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,47.2626,47.2691,264504.0,correct,correct,8,(addExpr1 5) (addExpr2 3),true,sat
299131826,CLIA_Track/fg_polynomial4.sl,4786967,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,40.7781,40.7783,267272.0,correct,correct,8,(addExpr1 5) (addExpr2 3),true,sat
299131827,CLIA_Track/fg_polynomial4.sl,4786967,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,124.416,124.434,265868.0,correct,correct,8,(addExpr1 5) (addExpr2 3),true,sat
299131828,CLIA_Track/fg_polynomial4.sl,4786967,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,181.199,181.234,265872.0,correct,correct,9,(addExpr1 6) (addExpr2 3),true,sat
299131829,CLIA_Track/fg_polynomial4.sl,4786967,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,125.218,125.228,265868.0,correct,correct,8,(addExpr1 5) (addExpr2 3),true,sat
299131830,CLIA_Track/fg_polynomial4.sl,4786967,DryadSynth,12292,autothreads,223920,complete,3.73845,1.91318,3.6034816E7,correct,correct,8,(addExpr1 4) (addExpr2 4),true,sat
299131831,CLIA_Track/fg_polynomial4.sl,4786967,DryadSynth,12292,default,223921,complete,1.41846,0.694924,3.5766468E7,correct,correct,8,(addExpr1 4) (addExpr2 4),true,sat
299131832,CLIA_Track/fg_polynomial4.sl,4786967,DryadSynth,12292,fallback,223922,complete,0.641251,0.403708,113120.0,correct,correct,8,(addExpr1 4) (addExpr2 4),true,sat
299131833,CLIA_Track/fg_polynomial4.sl,4786967,DryadSynth,12292,timeout_change,223923,complete,1.30787,0.602426,3.5766336E7,correct,correct,8,(addExpr1 4) (addExpr2 4),true,sat
299131834,CLIA_Track/fg_sevenfuncs.sl,4786968,EUSolver,11893,default,219860,complete,0.733097,0.744337,336456.0,correct,correct,41,(f1 5) (f2 7) (f3 11) (f4 7) (f5 7) (g1 3) (g2 1),true,sat
299131835,CLIA_Track/fg_sevenfuncs.sl,4786968,EUSolver_new,11898,default,219869,complete,0.730041,0.730714,327488.0,correct,correct,31,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1) (g2 3),true,sat
299131836,CLIA_Track/fg_sevenfuncs.sl,4786968,Euphony,11902,default,219874,complete,1.56096,1.56201,348236.0,correct,correct,29,(f1 1) (f2 3) (f3 7) (f4 3) (f5 3) (g1 5) (g2 7),true,sat
299131837,CLIA_Track/fg_sevenfuncs.sl,4786968,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.487399,0.486396,113120.0,correct,correct,13,(f1 1) (f2 1) (f3 3) (f4 1) (f5 1) (g1 3) (g2 3),true,sat
299131838,CLIA_Track/fg_sevenfuncs.sl,4786968,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.021417,0.020761,113120.0,correct,correct,19,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1) (g2 1),true,sat
299131839,CLIA_Track/fg_sevenfuncs.sl,4786968,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,3.15812,3.15753,262944.0,correct,correct,13,(f1 1) (f2 1) (f3 3) (f4 1) (f5 1) (g1 3) (g2 3),true,sat
299131840,CLIA_Track/fg_sevenfuncs.sl,4786968,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.023483,0.0234331,113120.0,correct,correct,19,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1) (g2 1),true,sat
299131841,CLIA_Track/fg_sevenfuncs.sl,4786968,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.02236,0.0287431,113120.0,correct,correct,19,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1) (g2 1),true,sat
299131842,CLIA_Track/fg_sevenfuncs.sl,4786968,DryadSynth,12292,autothreads,223920,complete,5.61208,2.29687,3.6038964E7,correct,correct,18,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6),true,sat
299131843,CLIA_Track/fg_sevenfuncs.sl,4786968,DryadSynth,12292,default,223921,complete,1.51846,0.719284,3.5767096E7,correct,correct,18,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6),true,sat
299131844,CLIA_Track/fg_sevenfuncs.sl,4786968,DryadSynth,12292,fallback,223922,complete,0.765866,0.434782,113120.0,correct,correct,18,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6),true,sat
299131845,CLIA_Track/fg_sevenfuncs.sl,4786968,DryadSynth,12292,timeout_change,223923,complete,1.59132,0.787722,3.5766632E7,correct,correct,18,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6),true,sat
299131846,CLIA_Track/fg_sixfuncs.sl,4786969,EUSolver,11893,default,219860,complete,0.724764,0.724698,334812.0,correct,correct,22,(f1 1) (f2 3) (f3 7) (f4 3) (f5 3) (g1 5),true,sat
299131847,CLIA_Track/fg_sixfuncs.sl,4786969,EUSolver_new,11898,default,219869,complete,0.726413,0.731333,327592.0,correct,correct,28,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1),true,sat
299131848,CLIA_Track/fg_sixfuncs.sl,4786969,Euphony,11902,default,219874,complete,1.43591,1.43869,348224.0,correct,correct,28,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1),true,sat
299131849,CLIA_Track/fg_sixfuncs.sl,4786969,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.369104,0.368252,113120.0,correct,correct,10,(f1 1) (f2 1) (f3 3) (f4 1) (f5 1) (g1 3),true,sat
299131850,CLIA_Track/fg_sixfuncs.sl,4786969,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.018725,0.0238961,113120.0,correct,correct,18,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1),true,sat
299131851,CLIA_Track/fg_sixfuncs.sl,4786969,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,1.53387,1.53894,261020.0,correct,correct,10,(f1 1) (f2 1) (f3 3) (f4 1) (f5 1) (g1 3),true,sat
299131852,CLIA_Track/fg_sixfuncs.sl,4786969,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.021206,0.0213691,113120.0,correct,correct,18,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1),true,sat
299131853,CLIA_Track/fg_sixfuncs.sl,4786969,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.022684,0.022664,113120.0,correct,correct,18,(f1 1) (f2 4) (f3 4) (f4 4) (f5 4) (g1 1),true,sat
299131854,CLIA_Track/fg_sixfuncs.sl,4786969,DryadSynth,12292,autothreads,223920,complete,3.37524,1.54625,3.603994E7,correct,correct,12,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4),true,sat
299131855,CLIA_Track/fg_sixfuncs.sl,4786969,DryadSynth,12292,default,223921,complete,1.74267,0.873719,3.5767756E7,correct,correct,12,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4),true,sat
299131856,CLIA_Track/fg_sixfuncs.sl,4786969,DryadSynth,12292,fallback,223922,complete,0.733198,0.445795,113120.0,correct,correct,12,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4),true,sat
299131857,CLIA_Track/fg_sixfuncs.sl,4786969,DryadSynth,12292,timeout_change,223923,complete,1.52486,0.768916,3.5767756E7,correct,correct,12,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4),true,sat
299131858,CLIA_Track/fg_tenfunc1.sl,4786970,EUSolver,11893,default,219860,complete,0.783066,1.36411,335352.0,correct,correct,54,(f1 1) (f2 3) (f3 7) (f4 3) (f5 3) (g1 5) (g2 7) (g3 7) (g4 9) (g5 9),true,sat
299131859,CLIA_Track/fg_tenfunc1.sl,4786970,EUSolver_new,11898,default,219869,complete,0.780953,0.783267,334328.0,correct,correct,46,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1) (g2 3) (g3 3) (g4 5) (g5 7),true,sat
299131860,CLIA_Track/fg_tenfunc1.sl,4786970,Euphony,11902,default,219874,complete,1.92837,2.0,347392.0,correct,correct,66,(f1 7) (f2 9) (f3 13) (f4 9) (f5 9) (g1 5) (g2 3) (g3 1) (g4 3) (g5 7),true,sat
299131861,CLIA_Track/fg_tenfunc1.sl,4786970,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,1092.93,1093.14,318316.0,correct,correct,50,(f1 1) (f2 1) (f3 8) (f4 1) (f5 1) (g1 8) (g2 8) (g3 8) (g4 7) (g5 7),true,sat
299131862,CLIA_Track/fg_tenfunc1.sl,4786970,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.363896,0.353232,113120.0,correct,correct,4344,(f1 438) (f2 438) (f3 423) (f4 438) (f5 438) (g1 438) (g2 438) (g3 438) (g4 438) (g5 417),true,sat
299131863,CLIA_Track/fg_tenfunc1.sl,4786970,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3600.08,3600.02,291456.0,unsolved,correct,0,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1), n/a (not all solved),not-run
299131864,CLIA_Track/fg_tenfunc1.sl,4786970,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,timeout (wallclock),3597.74,3600.11,753944.0,unsolved,correct,0,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1), n/a (not all solved),not-run
299131865,CLIA_Track/fg_tenfunc1.sl,4786970,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.380989,0.36874,113120.0,correct,correct,4344,(f1 438) (f2 438) (f3 423) (f4 438) (f5 438) (g1 438) (g2 438) (g3 438) (g4 438) (g5 417),true,sat
299131866,CLIA_Track/fg_tenfunc1.sl,4786970,DryadSynth,12292,autothreads,223920,complete,5.6938,2.55368,3.6040604E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131867,CLIA_Track/fg_tenfunc1.sl,4786970,DryadSynth,12292,default,223921,complete,2.3462,0.98556,3.5767592E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131868,CLIA_Track/fg_tenfunc1.sl,4786970,DryadSynth,12292,fallback,223922,complete,1.07778,0.53799,113120.0,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131869,CLIA_Track/fg_tenfunc1.sl,4786970,DryadSynth,12292,timeout_change,223923,complete,1.91112,0.822795,3.5767248E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131870,CLIA_Track/fg_tenfunc2.sl,4786971,EUSolver,11893,default,219860,complete,0.782446,0.782379,332744.0,correct,correct,62,(f1 5) (f2 7) (f3 11) (f4 7) (f5 7) (g1 9) (g2 1) (g3 3) (g4 5) (g5 7),true,sat
299131871,CLIA_Track/fg_tenfunc2.sl,4786971,EUSolver_new,11898,default,219869,complete,0.782388,0.83442,337668.0,correct,correct,46,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1) (g2 3) (g3 3) (g4 5) (g5 7),true,sat
299131872,CLIA_Track/fg_tenfunc2.sl,4786971,Euphony,11902,default,219874,complete,1.9071,1.91001,349496.0,correct,correct,56,(f1 5) (f2 7) (f3 11) (f4 7) (f5 7) (g1 3) (g2 5) (g3 1) (g4 3) (g5 7),true,sat
299131873,CLIA_Track/fg_tenfunc2.sl,4786971,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,1097.73,1097.73,318316.0,correct,correct,50,(f1 1) (f2 1) (f3 8) (f4 1) (f5 1) (g1 8) (g2 8) (g3 8) (g4 7) (g5 7),true,sat
299131874,CLIA_Track/fg_tenfunc2.sl,4786971,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.363369,0.350028,113120.0,correct,correct,4344,(f1 438) (f2 438) (f3 423) (f4 438) (f5 438) (g1 438) (g2 438) (g3 438) (g4 438) (g5 417),true,sat
299131875,CLIA_Track/fg_tenfunc2.sl,4786971,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.53,3600.01,291456.0,unsolved,correct,0,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1), n/a (not all solved),not-run
299131876,CLIA_Track/fg_tenfunc2.sl,4786971,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,timeout (wallclock),3596.48,3600.11,753944.0,unsolved,correct,0,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1), n/a (not all solved),not-run
299131877,CLIA_Track/fg_tenfunc2.sl,4786971,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.382584,0.370649,113120.0,correct,correct,4344,(f1 438) (f2 438) (f3 423) (f4 438) (f5 438) (g1 438) (g2 438) (g3 438) (g4 438) (g5 417),true,sat
299131878,CLIA_Track/fg_tenfunc2.sl,4786971,DryadSynth,12292,autothreads,223920,complete,5.45463,2.43354,3.6041244E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131879,CLIA_Track/fg_tenfunc2.sl,4786971,DryadSynth,12292,default,223921,complete,2.33049,1.01499,3.5766952E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131880,CLIA_Track/fg_tenfunc2.sl,4786971,DryadSynth,12292,fallback,223922,complete,1.05909,0.52216,113120.0,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131881,CLIA_Track/fg_tenfunc2.sl,4786971,DryadSynth,12292,timeout_change,223923,complete,2.36271,0.968861,3.5766828E7,correct,correct,36,(f1 1) (f2 1) (f3 4) (f4 1) (f5 1) (g1 4) (g2 6) (g3 6) (g4 6) (g5 6),true,sat
299131882,CLIA_Track/fg_VC22_a.sl,4786972,EUSolver,11893,default,219860,timeout (wallclock),3599.82,3600.1,606108.0,unsolved,correct,0,(f -1), n/a (not all solved),not-run
